segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
occasional,0928314005000,2.0,4.369868040084839,6.369868040084839,2.369868040084839,118.49340200424194,318.49340200424194,Q2
occasional,0928948004000,3.0,7.690218305587768,10.690218305587768,4.690218305587768,156.34061018625894,356.34061018625897,Q2
occasional,0938168001000,5.0,2.5360262393951416,5.3284382820129395,-2.4639737606048584,-49.27947521209717,106.56876564025879,Q3
occasional,09409063095ES,2.0,5.3224998760927065,7.3224998760927065,3.3224998760927065,166.12499380463532,366.1249938046353,Q2
occasional,0940910318000,6.0,7.014072381864011,13.014072381864011,1.0140723818640112,16.901206364400185,216.9012063644002,Q3
occasional,1161060R00000,11.0,1.4333586692810059,11.019726276397705,-9.566641330718994,-86.96946664289995,100.17932978543368,Q4
occasional,1161061M01000,2.0,4.883099555969238,4.883099555969238,2.8830995559692383,144.1549777984619,244.1549777984619,Q2
occasional,1161073K00000,1.0,3.8537795543670654,4.853779554367065,2.8537795543670654,285.37795543670654,485.37795543670654,Q1
occasional,11620M67P00000,1.0,3.350874423980713,4.350874423980713,2.350874423980713,235.0874423980713,435.0874423980713,Q1
occasional,11710M68K10000,10.0,6.461081862449646,13.740984082221985,-3.538918137550354,-35.38918137550354,137.40984082221985,Q4
occasional,1172080JA0000,5.0,2.9142208993434906,3.9142208993434906,-2.0857791006565094,-41.71558201313019,78.28441798686981,Q3
occasional,1787880G00000,1.0,2.047555297613144,1.047555297613144,1.047555297613144,104.75552976131439,104.75552976131439,Q1
occasional,1793160A10000,1.0,7.182247519493103,6.182247519493103,6.182247519493103,618.2247519493103,618.2247519493103,Q1
occasional,28113M62S015PK,7.0,1.9681540330251055,6.980355342229207,-5.0318459669748945,-71.88351381392707,99.7193620318458,Q3
occasional,28300M55R42000,11.0,8.17117691040039,13.17117691040039,-2.8288230895996094,-25.71657354181463,119.73797191273083,Q4
occasional,3515379P00000,4.0,4.12451434135437,8.12451434135437,0.12451434135437012,3.112858533859253,203.11285853385925,Q3
occasional,3532080G21000,4.0,7.156797885894775,9.156797885894775,3.1567978858947754,78.91994714736938,228.91994714736938,Q3
occasional,35604M84400000,1.0,5.284024000167847,6.284024000167847,4.284024000167847,428.40240001678467,628.4024000167847,Q1
occasional,3565050J10000,1.0,3.313942700624466,4.313942700624466,2.313942700624466,231.3942700624466,431.3942700624466,Q1
occasional,3611050A30000,2.0,2.1040793657302856,1.9004188776016235,0.10407936573028564,5.203968286514282,95.02094388008118,Q2
occasional,3613050A30000,2.0,3.3431403636932373,5.343140363693237,1.3431403636932373,67.15701818466187,267.15701818466187,Q2
