sku_id,month,demand,demand_type,row_is_collision,COUNTRY_BRAND_CHANNEL,Country,Brand,Channel,REVENUE,COST,UNIT_PRICE,TOTAL_PROFIT,UNIT_COST,STOCK_END_MONTH,STOCK_START_MONTH,NEW_ENTRY_STOCK,Bank_Lending_Rate,Building_Permits,CPI_Housing_Utilities,CPI_Transportation,Car_Registrations,Consumer_Credit,Core_Consumer_Prices,Core_Inflation_Rate,Deposit_Interest_Rate,Employed_Persons,Employment_Rate,Food_Inflation,Housing_Index,Import_Prices,Imports,Industrial_Production_Mom,Inflation_Rate,Inflation_Rate_MoM,Interest_Rate,Labor_Force_Participation_Rate,Leading_Economic_Index,Minimum_Wages,Private_Sector_Credit,Producer_Prices,Producer_Prices_Change,Retail_Sales_MoM,Total_Vehicle_Sales,Unemployed_Persons,Unemployment_Rate,Wages,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,CURRENCY,REGION,collision_flag
7733052R00000,2025-11-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,21420.0,2776.0,21420.0,18644.0,2776.0,23.0,24.0,0.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,ESTRUCTURA,REJILLA VENTILACI?N,JPY,AMERICAS,COLLISION
82801M68K005PK,2024-11-01,11.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,160743.0,58534.0,14613.0,102209.0,5321.273,0.0,0.0,11.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,ESTRUCTURA,MANILLA EXT PUERTA DEL,USD,AMERICAS,COLLISION
8366554P02000,2025-08-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,363008.0,46948.0,181504.0,316060.0,23474.0,36.0,38.0,0.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,GUIA VIDRIO PUERTA,EUR,AMERICAS,COLLISION
8451052R06000,2024-10-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,9.42,3630.0,,101.4,,29664.0,104.08,3.87,,9248.98,56.3,5.0,,,7139.0,-1.1,4.7,1.0,5.25,61.6,2.3,,228631.0,176.76,10.6,0.5,27629.0,868.1,8.6,,CARROCERIA,IMPACTO PRIMARIO,PARABRISA DELT,JPY,AMERICAS,COLLISION
84730M76M00000,2025-12-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
17100M62S00000,2025-05-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,777192.0,69196.0,388596.0,707996.0,34598.0,30.0,32.0,0.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,ELECTRO VENTILADOR ASPA,USD,AMERICAS,COLLISION
35650M75T00000,2026-03-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,484260.0,110679.0,161420.0,373581.0,36893.0,19.0,21.0,1.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,IMPACTO PRIMARIO A,FOCO TRAS DER,USD,AMERICAS,COLLISION
3567060K00000,2024-09-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,"FOCO TRAS IZQ (SGX,GL)",USD,AMERICAS,COLLISION
43250M81R1027N,2026-04-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,273469.0,39186.0,39067.0,234283.0,5598.0,0.0,9.0,-2.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,ESTRUCTURA,TAPA LLANTA FIERRO,USD,AMERICAS,COLLISION
4325283S000PG,2025-07-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,145158.0,20508.0,24193.0,124650.0,3418.0,21.0,27.0,0.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,IMPACTO PRIMARIO,TAPA CENTRO LLANTA,JPY,AMERICAS,COLLISION
65500M55T10000,2025-06-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1730750.0,504675.0,346150.0,1226075.0,100935.0,12.0,17.0,0.0,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,IMPACTO PRIMARIO,PANEL TRAS,USD,AMERICAS,COLLISION
69420M68L00000,2025-05-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA PTA TRAS IZQ,USD,AMERICAS,COLLISION
69420M68L00000,2025-08-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,68172.0,8688.0,22724.0,59484.0,2896.0,13.0,10.0,6.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA PTA TRAS IZQ,USD,AMERICAS,COLLISION
71721M56R005PK,2025-09-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,35268.0,18834.0,11756.0,16434.0,6278.0,0.0,0.0,3.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA DEL SZK DZIRE A2N,USD,AMERICAS,COLLISION
71782M50S00000,2024-02-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,27488.0,3062.0,6872.0,24426.0,765.5,0.0,0.0,4.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,ESTRUCTURA,SOPORTE CENTRAL IZQUIERDO,USD,AMERICAS,COLLISION
71811M68P00799,2025-09-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,294611.0,58933.0,294611.0,235678.0,58933.0,14.0,15.0,0.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES,USD,AMERICAS,COLLISION
71822M75T00000,2025-05-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,2765.0,581.0,2765.0,2184.0,581.0,57.0,58.0,0.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES LAT TRAS IZQ,USD,AMERICAS,COLLISION
72321M68K00000,2024-03-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,112890.0,45526.0,18815.0,67364.0,7587.6665,0.0,0.0,6.0,12.39,6250.0,,101.04,,,102.38,3.3,,9308.69,57.0,4.29,152.9,,6122.71,-0.1,3.7,0.4,,62.4,0.5,,228170.0,170.14,8.8,-0.7,23525.0,884.55,8.7,6809.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DERCH,USD,AMERICAS,COLLISION
72321M68K00000,2024-06-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DERCH,USD,AMERICAS,COLLISION
72371M55T105PK,2026-03-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,10400.0,1040.0,2600.0,9360.0,260.0,0.0,0.0,4.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,REJILLA EXTREMO DEL,USD,AMERICAS,COLLISION
72372M62S005PK,2024-07-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,ESTRUCTURA,BISEL TORPEDO,USD,AMERICAS,COLLISION
83924M55T000CB,2024-07-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,16408.0,2113.0,8204.0,14295.0,1056.5,11.0,13.0,0.0,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,IMPACTO PRIMARIO,OPACADOR PUERTA DEL IZQ,USD,AMERICAS,COLLISION
84730M79M00000,2024-05-01,16.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,357520.0,82442.664,22345.0,275077.34,5152.6665,51.0,1.0,66.0,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
84740M76M00000,2025-07-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,0.0,0.0,26042.0,0.0,2995.0,100.0,101.0,-1.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO IZQ,USD,AMERICAS,COLLISION
95310M53M10000,2024-02-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,623910.0,336089.0,124782.0,287821.0,67217.8,0.0,0.0,5.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
95310M55T00000,2024-04-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,305016.0,610286.0,101672.0,-305270.0,203428.67,0.0,0.0,3.0,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
3565065J21000,2024-07-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,362504.0,67412.0,181252.0,295092.0,33706.0,27.0,24.0,5.0,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,IMPACTO PRIMARIO,(PE) FOCO TRAS DER,JPY,AMERICAS,COLLISION
35650M67P00000,2024-11-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,234252.0,53120.0,58563.0,181132.0,13280.0,44.0,33.0,15.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,IMPACTO PRIMARIO,FOCO TRAS DER,USD,AMERICAS,COLLISION
3567060K00000,2026-01-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,376285.0,82459.0,75257.0,293826.0,16491.8,14.0,11.0,8.0,8.43,5981.0,,101.23,,32663.0,108.21,2.71,,9503.088,57.2,4.1,,,7361.0,-1.0,2.8,0.4,4.5,62.4,-0.5,,237431.0,206.65,14.2,-0.2,25301.0,858.444,8.3,7212.0,CARROCERIA,IMPACTO PRIMARIO,"FOCO TRAS IZQ (SGX,GL)",USD,AMERICAS,COLLISION
3591075F12000,2024-01-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,44348.0,9770.0,22174.0,34578.0,4885.0,0.0,0.0,2.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,FOCO PATENTE,JPY,AMERICAS,COLLISION
38500M55T01000,2026-03-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,60152.0,6945.0,30076.0,53207.0,3472.5,0.0,2.0,0.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,BOCINA,USD,AMERICAS,COLLISION
69420M68L00000,2025-09-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,22724.0,2449.0,22724.0,20275.0,2449.0,12.0,13.0,0.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA PTA TRAS IZQ,USD,AMERICAS,COLLISION
71721M74T005PK,2024-08-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,87546.0,26458.0,43773.0,61088.0,13229.0,0.0,0.0,2.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA INFERIOR,USD,AMERICAS,COLLISION
71721M78R005PK,2025-11-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,49380.0,8801.0,12345.0,40579.0,2200.25,10.0,2.0,12.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO B,REJILLA PARACHOQUES DEL,USD,AMERICAS,COLLISION
72420M80T00000,2025-02-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO B,GUARDAFANGO DEL IZQ,USD,AMERICAS,COLLISION
82110M55T10000,2025-04-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,152284.0,72544.0,76142.0,79740.0,36272.0,0.0,0.0,2.0,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,ESTRUCTURA,CHAPA CAPOT,USD,AMERICAS,COLLISION
83940M68P100PG,2024-02-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,368776.0,102473.0,184388.0,266303.0,51236.5,0.0,0.0,2.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,ESTRUCTURA,GARNICH PORTA CAMARA CROM SZK BALENO,USD,AMERICAS,COLLISION
84740M79M00000,2025-05-01,13.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,322738.0,60100.0,24826.0,262638.0,4623.077,53.0,66.0,0.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO IZQ,USD,AMERICAS,COLLISION
3532071L20000,2024-06-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,921160.0,278285.0,460580.0,642875.0,139142.5,5.0,0.0,7.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL LH,JPY,AMERICAS,COLLISION
3565065J21000,2026-02-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.7,5961.0,,101.36,,32493.0,108.32,2.47,,9491.627,57.1,4.2,,,6755.0,-0.8,2.4,0.0,4.5,62.3,-0.3,,237255.0,202.61,12.9,1.1,22318.0,862.513,8.3,7235.2,CARROCERIA,IMPACTO PRIMARIO,(PE) FOCO TRAS DER,JPY,AMERICAS,COLLISION
36250M74T15000,2026-03-01,10.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,10.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,IMPACTO PRIMARIO,FOCO PORTALON CENTRAL,USD,AMERICAS,COLLISION
7171177K60799,2024-07-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,5219952.0,1090278.0,869992.0,4129674.0,181713.0,0.0,15.0,-9.0,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL,JPY,AMERICAS,COLLISION
71721M60MA05PK,2025-03-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,167166.0,23885.0,83583.0,143281.0,11942.5,4.0,6.0,0.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,REJILLA RADIADOR,USD,AMERICAS,COLLISION
71731M53M00000,2024-11-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,13092.0,2525.0,6546.0,10567.0,1262.5,0.0,0.0,2.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL DER,USD,AMERICAS,COLLISION
71781M56R100PG,2025-12-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,40753.0,4760.2,40753.0,35992.8,4760.2,19.0,20.0,0.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO,"COBERTURA INF PARACHOQUES DER GA,GLX",USD,AMERICAS,COLLISION
71811M68P00799,2024-01-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1135096.0,462068.0,283774.0,673028.0,115517.0,0.0,0.0,4.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES,USD,AMERICAS,COLLISION
72321M76MA0000,2024-11-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,87268.0,17488.0,21817.0,69780.0,4372.0,6.0,1.0,9.0,9.2,,,101.7,,,,,,9285.958,56.5,3.7,,,6559.0,0.1,4.2,0.2,,61.6,,,,176.7,11.7,0.7,25103.0,831.41,8.2,,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DER,USD,AMERICAS,COLLISION
72372M62S005PK,2025-06-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,ESTRUCTURA,BISEL TORPEDO,USD,AMERICAS,COLLISION
77811M58J000PG,2024-03-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,50370.0,8563.0,8395.0,41807.0,1427.1666,0.0,0.0,6.0,12.39,6250.0,,101.04,,,102.38,3.3,,9308.69,57.0,4.29,152.9,,6122.71,-0.1,3.7,0.4,,62.4,0.5,,228170.0,170.14,8.8,-0.7,23525.0,884.55,8.7,6809.0,CARROCERIA,IMPACTO PRIMARIO,EMBLEMA [S],USD,AMERICAS,COLLISION
82500M798505PK,2024-06-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,-18143.0,-5339.0,18143.0,-12804.0,5339.0,13.0,11.0,1.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,ESTRUCTURA,CILINDRO PORTALON,USD,AMERICAS,COLLISION
82801M68K005PK,2025-10-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,36286.0,10643.0,18143.0,25643.0,5321.5,0.0,0.0,2.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,ESTRUCTURA,MANILLA EXT PUERTA DEL,USD,AMERICAS,COLLISION
8451052R06000,2024-05-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,IMPACTO PRIMARIO,PARABRISA DELT,JPY,AMERICAS,COLLISION
