candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,cohort
temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,6.0,0.5,2.0,0.35,4.0,1.0,0.75,0.25,12,215,215,94,152,205,52.95383933295782,72.75603442516542,0.43424142139806365,57.70924911894903,3699.0,2718.160379389654,-26.516345515283756,recurring_a
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,6.0,0.5,2.0,0.35,,0.5,0.75,0.25,12,215,215,100,155,205,53.89310530069804,71.61413922778189,0.4389708716838052,56.04246168406482,3699.0,2638.8041608814074,-28.661687999961952,recurring_a
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,6.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,215,215,100,156,204,53.11807639895994,71.95764351445686,0.4400324631877059,56.17718647001743,3699.0,2669.438346487832,-27.83351320660092,recurring_a
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,6.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,215,215,97,158,204,53.17802118400803,71.58142335423878,0.43567045548940675,56.77089433581721,3699.0,2700.072532094255,-27.005338413239926,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,6.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,215,215,92,156,204,54.21974782885938,71.03634268939093,0.4459058167305127,56.48410712916525,3699.0,2607.7565234090875,-29.50104018899466,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,6.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,215,215,94,154,205,54.26653043840769,71.78509377768877,0.444579363021345,57.06299060866465,3699.0,2622.8668902793506,-29.092541490150023,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,6.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,215,215,93,152,207,52.74865969082477,73.42621362093199,0.43550871937810276,58.12551600018971,3699.0,2637.9772571496146,-28.684042791305362,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,6.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,215,215,95,155,204,54.386748253412804,71.6474687841513,0.4480408452926159,56.179856936423406,3699.0,2622.9490315932544,-29.090320854467304,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,6.0,0.5,6.0,0.0,4.0,0.75,0.75,0.25,12,215,215,95,153,205,53.00699528918827,72.29583057458692,0.44549934268450003,56.66588391242977,3699.0,2645.655652555601,-28.476462488358987,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,6.0,0.5,6.0,0.0,4.0,1.0,0.75,0.25,12,215,215,89,153,206,53.824768967516505,72.76976728662112,0.45330133559095015,57.69053999931774,3699.0,2668.362273517948,-27.862604122250666,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,6.0,0.5,6.0,0.0,,0.5,0.75,0.25,12,215,215,100,155,205,53.750690005735144,71.41646160039406,0.4401602400631826,55.98780049464725,3699.0,2639.433042251696,-28.644686611200434,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,6.0,0.5,6.0,0.0,,0.75,0.75,0.25,12,215,215,99,157,204,53.054364974887726,71.7840722196194,0.4443837151025307,56.108768409910176,3699.0,2670.381668543265,-27.80801112345864,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,6.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,215,215,98,157,204,53.120861163724285,71.58888791757374,0.4338796400615302,56.71039374860845,3699.0,2701.330294834833,-26.971335635716876,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,6.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,215,215,95,156,205,54.30329284282832,72.24931267666162,0.44310354817817255,56.70797276589595,3699.0,2599.2958971323746,-29.72976758225535,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,6.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,215,215,97,153,205,52.858358769022985,72.4907158410384,0.44380766408816036,57.056905126836945,3699.0,2610.1759508642813,-29.435632580041055,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,6.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,215,215,98,151,205,52.88597909638648,74.00752099057917,0.4370875828464101,57.92211993875872,3699.0,2621.0560045961884,-29.14149757782675,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,6.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,215,215,95,153,204,53.88404120605815,72.251606050318,0.4445686446368368,56.34476253344024,3699.0,2607.9287848473714,-29.496383215805043,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,6.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,215,215,94,155,205,52.43620982772821,72.37307863179682,0.4389688941936964,56.522830548339336,3699.0,2623.1252824367766,-29.085556030365595,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,6.0,0.5,6.0,0.35,4.0,1.0,0.75,0.25,12,215,215,95,152,206,51.88782686322416,72.81585280932379,0.4391263422632294,57.37187452108651,3699.0,2638.321780026183,-28.674728844926108,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,6.0,0.5,6.0,0.35,,0.5,0.75,0.25,12,215,215,100,156,205,53.87083929789028,71.44369374536302,0.4400294169700563,56.06461349445574,3699.0,2637.1533817954332,-28.70631571247815,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,6.0,0.5,6.0,0.35,,0.75,0.75,0.25,12,215,215,99,157,203,53.13030784211237,71.85068696809424,0.4387634489104224,56.202382093028255,3699.0,2666.96217785887,-27.90045477537524,recurring_a
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,6.0,0.5,6.0,0.35,,1.0,0.75,0.25,12,215,215,97,155,204,53.17087682910143,71.5331669807824,0.4335107404360929,56.73286548212482,3699.0,2696.770973922307,-27.09459383827232,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory0.50,6.0,0.8,2.0,0.0,2.0,0.5,0.75,0.25,12,215,215,95,155,204,53.73782555438964,71.97948978795372,0.4411208124225673,55.79055784616063,3699.0,2666.6088078206053,-27.91000789887523,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory0.75,6.0,0.8,2.0,0.0,2.0,0.75,0.75,0.25,12,215,215,92,151,204,53.29607732420817,72.4823658058024,0.44359097986669127,56.20208591366638,3699.0,2711.145316896628,-26.70599305497085,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.00__top2__memory1.00,6.0,0.8,2.0,0.0,2.0,1.0,0.75,0.25,12,215,215,93,150,205,53.710729533362645,73.21452223123218,0.4460611040782998,57.05407959386791,3699.0,2755.6818259726506,-25.50197821106649,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory0.50,6.0,0.8,2.0,0.0,4.0,0.5,0.75,0.25,12,215,215,94,155,203,54.45418212250647,72.03787015454775,0.4505128999961273,55.64502773833909,3699.0,2684.1443985770165,-27.435944888428857,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory0.75,6.0,0.8,2.0,0.0,4.0,0.75,0.75,0.25,12,215,215,92,153,204,53.310334833228715,72.53539056599666,0.44500262003077345,56.06666116718474,3699.0,2737.448703031245,-25.994898539301303,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.00__top4__memory1.00,6.0,0.8,2.0,0.0,4.0,1.0,0.75,0.25,12,215,215,89,152,205,53.14239686683348,72.83393944567433,0.4378317851108188,57.028004747571856,3699.0,2790.7530074854735,-24.553852190173735,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.50,6.0,0.8,2.0,0.0,,0.5,0.75,0.25,12,215,215,100,155,205,54.029256627146,71.60087963079447,0.43669213574047716,55.98873017646824,3699.0,2643.644081873077,-28.530843961257716,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,6.0,0.8,2.0,0.0,,0.75,0.75,0.25,12,215,215,102,155,203,52.977291324179006,71.58332984934006,0.4423928482717103,56.104430310949596,3699.0,2676.6982279753356,-27.63724714854459,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,6.0,0.8,2.0,0.0,,1.0,0.75,0.25,12,215,215,97,155,204,53.04092342529111,71.35333999361087,0.4362597690932702,56.746671104088676,3699.0,2709.752374077594,-26.743650335831465,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory0.50,6.0,0.8,2.0,0.35,2.0,0.5,0.75,0.25,12,215,215,96,156,204,54.16843208144159,71.47175957715697,0.4479246429926244,56.32965306148314,3699.0,2630.672959049059,-28.881509622896484,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory0.75,6.0,0.8,2.0,0.35,2.0,0.75,0.75,0.25,12,215,215,96,154,204,53.489254911028404,72.17595826435918,0.4422259033708901,56.92255835937995,3699.0,2657.2415437393083,-28.16324564100275,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.35__top2__memory1.00,6.0,0.8,2.0,0.35,2.0,1.0,0.75,0.25,12,215,215,94,151,205,52.29068735504038,73.72735639103396,0.4445380405955581,58.00763479108504,3699.0,2683.810128429558,-27.444981659109,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,6.0,0.8,2.0,0.35,4.0,0.5,0.75,0.25,12,215,215,96,154,204,53.646958915947906,71.91430645710768,0.4454904471209285,55.89742285725605,3699.0,2655.999441277851,-28.196825053315735,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.75,6.0,0.8,2.0,0.35,4.0,0.75,0.75,0.25,12,215,215,98,153,204,52.67634719807728,72.9132998231147,0.4372630446039998,56.270090977231874,3699.0,2695.2312670824967,-27.13621878663161,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,6.0,0.8,2.0,0.35,4.0,1.0,0.75,0.25,12,215,215,95,149,205,52.49601426973842,73.74420696226534,0.43937558280688266,57.21914657274879,3699.0,2734.463092887142,-26.0756125199475,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.50,6.0,0.8,2.0,0.35,,0.5,0.75,0.25,12,215,215,99,156,205,54.345097865699174,71.59494812774071,0.4402601217358706,56.102593426065425,3699.0,2638.2662880812913,-28.67622903267663,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.75,6.0,0.8,2.0,0.35,,0.75,0.75,0.25,12,215,215,100,155,203,53.07886996794839,71.68360741137603,0.440916569827402,56.25384600549024,3699.0,2668.631537287656,-27.85532475567299,recurring_a
temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,6.0,0.8,2.0,0.35,,1.0,0.75,0.25,12,215,215,98,156,204,53.391744188305665,71.46303061005395,0.43415415109634475,56.83434024064428,3699.0,2698.9967864940218,-27.034420478669322,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,6.0,0.8,6.0,0.0,2.0,0.5,0.75,0.25,12,215,215,95,157,204,54.16297444586433,71.07368859460922,0.43909227421925934,56.164924473213105,3699.0,2628.6913416259054,-28.93508132938888,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,6.0,0.8,6.0,0.0,2.0,0.75,0.75,0.25,12,215,215,92,154,204,52.49267070508699,71.84922742266053,0.44114753340628315,56.63416908609373,3699.0,2654.2691176045773,-28.243603200741354,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,6.0,0.8,6.0,0.0,2.0,1.0,0.75,0.25,12,215,215,93,152,203,52.8122035035385,72.23727190700623,0.4429873949364038,57.55040841635589,3699.0,2679.8468935832507,-27.55212507209379,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,6.0,0.8,6.0,0.0,4.0,0.5,0.75,0.25,12,215,215,93,156,204,54.39413062102538,71.44937373631902,0.44338928247101084,55.89115208142761,3699.0,2632.8554052536274,-28.822508644130107,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.75,6.0,0.8,6.0,0.0,4.0,0.75,0.75,0.25,12,215,215,91,153,206,52.49213911533498,72.40566672731315,0.44519366551569095,56.15358114498155,3699.0,2660.515213046162,-28.07474417285315,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory1.00,6.0,0.8,6.0,0.0,4.0,1.0,0.75,0.25,12,215,215,94,151,205,53.06556578848213,73.00495715269572,0.4414776973361531,56.99618944708378,3699.0,2688.1750208386966,-27.326979701576196,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.50,6.0,0.8,6.0,0.0,,0.5,0.75,0.25,12,215,215,100,156,205,54.03976252200465,71.55874777787037,0.4411812589600274,56.01744821133361,3699.0,2639.3563578320036,-28.6467597233846,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.75,6.0,0.8,6.0,0.0,,0.75,0.75,0.25,12,215,215,100,156,203,53.088233415054574,71.68831716301284,0.4445197814255817,56.149706284498976,3699.0,2670.266641913725,-27.811120791734933,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,6.0,0.8,6.0,0.0,,1.0,0.75,0.25,12,215,215,97,155,204,53.35682608103234,71.56882059432834,0.4345816437323669,56.74290257671555,3699.0,2701.1769259954463,-26.97548186008526,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,6.0,0.8,6.0,0.35,2.0,0.5,0.75,0.25,12,215,215,97,155,203,54.158545961361355,72.20507640949748,0.44356445669377964,56.59372912600573,3699.0,2599.943124492111,-29.71227022189481,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,6.0,0.8,6.0,0.35,2.0,0.75,0.75,0.25,12,215,215,99,150,205,51.98713126668824,72.32412715434492,0.43924476805727103,57.006467771645276,3699.0,2611.146791903887,-29.40938653950022,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,6.0,0.8,6.0,0.35,2.0,1.0,0.75,0.25,12,215,215,97,146,206,52.009804052578104,74.49393769232701,0.43684716415139563,57.892674036077274,3699.0,2622.3504593156626,-29.106502857105635,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,6.0,0.8,6.0,0.35,4.0,0.5,0.75,0.25,12,215,215,93,154,203,54.30784906144678,71.90866912914726,0.4460842899200463,56.51362472086251,3699.0,2601.2059832718633,-29.678129676348657,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.75,6.0,0.8,6.0,0.35,4.0,0.75,0.75,0.25,12,215,215,96,154,205,53.094972472827266,72.11912892356929,0.4352029825973523,56.84699885085805,3699.0,2613.0410800735153,-29.358175721180984,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory1.00,6.0,0.8,6.0,0.35,4.0,1.0,0.75,0.25,12,215,215,99,152,206,53.00015715312772,72.87534970576604,0.4291141661495519,57.74529026201408,3699.0,2624.8761768751665,-29.038221766013343,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.50,6.0,0.8,6.0,0.35,,0.5,0.75,0.25,12,215,215,100,156,205,54.260543097175166,71.38012201046297,0.44080383240052456,56.125099564020374,3699.0,2636.3424554848934,-28.72823856488528,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,6.0,0.8,6.0,0.35,,0.75,0.75,0.25,12,215,215,99,157,203,53.07077313550398,71.63908102968341,0.43958992672794084,56.2762204415287,3699.0,2665.7457883930606,-27.933339053985925,recurring_a
temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,6.0,0.8,6.0,0.35,,1.0,0.75,0.25,12,215,215,98,156,203,53.268099760989756,71.7894889660323,0.4329835745844235,56.80517184163615,3699.0,2695.1491213012278,-27.138439543086573,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory0.50,temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory0.50,6.0,1.0,2.0,0.0,2.0,0.5,0.75,0.25,12,215,215,95,157,204,53.72861371060668,71.184152538311,0.4437263776170542,55.66571576346304,3699.0,2676.739588688286,-27.636128989232603,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory0.75,6.0,1.0,2.0,0.0,2.0,0.75,0.75,0.25,12,215,215,93,151,202,53.49884344841035,72.26058507179155,0.4439006170181939,56.077215922834604,3699.0,2726.34148819815,-26.295174690506897,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,temp6.00__decay1.00__shrink2.0__peer0.00__top2__memory1.00,6.0,1.0,2.0,0.0,2.0,1.0,0.75,0.25,12,215,215,93,151,203,53.02045628835892,72.64759681075705,0.4343734979300132,56.949221185118944,3699.0,2775.943387708013,-24.954220391781217,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory0.50,6.0,1.0,2.0,0.0,4.0,0.5,0.75,0.25,12,215,215,95,156,203,53.91882077248466,71.8225251521335,0.4468349265153238,55.64262401753621,3699.0,2688.728952744786,-27.31200452163325,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory0.75,6.0,1.0,2.0,0.0,4.0,0.75,0.75,0.25,12,215,215,93,153,204,53.352116515099844,72.49909945320962,0.441693703213286,56.095003367066795,3699.0,2744.3255342828998,-25.808987989107873,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,temp6.00__decay1.00__shrink2.0__peer0.00__top4__memory1.00,6.0,1.0,2.0,0.0,4.0,1.0,0.75,0.25,12,215,215,89,153,204,53.18551907409204,73.23948636424603,0.43811486863089716,57.092267123419724,3699.0,2799.922115821013,-24.30597145658251,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,6.0,1.0,2.0,0.0,,0.5,0.75,0.25,12,215,215,100,156,205,54.090266426544595,71.55625201725948,0.4371233719362693,56.002506880273806,3699.0,2644.015597742992,-28.520800277291368,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,6.0,1.0,2.0,0.0,,0.75,0.75,0.25,12,215,215,101,155,203,52.95734859111166,71.91069232294953,0.4428883179726577,56.126547274464876,3699.0,2677.2555017802088,-27.62218162259506,recurring_a
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,6.0,1.0,2.0,0.0,,1.0,0.75,0.25,12,215,215,97,154,204,53.04333250042128,71.55409326925461,0.4367004931446673,56.7342797521381,3699.0,2710.495405817425,-26.723562967898758,recurring_a
