sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
73610M68P00C48,14.0,11.040084135108206,9.614570945538784,1.6024284909231306,1.5555555555555556,68.67550675384845,1.0301326013077268,recurring_a,candidate_11,0.5048526189922927,1.9998116344537855
73841M68P60C8J,6.0,10.730639208901653,5.163775378669661,0.8606292297782768,4.333333333333333,86.06292297782768,0.19860674533344852,recurring_a,candidate_11,0.5033204687835245,1.9999117997862712
73841M68P60GJL,8.0,11.50468941343165,5.99090057836082,0.9984834297268033,2.888888888888889,74.88625722951025,0.3456288795208165,recurring_a,candidate_10,0.502858472466269,1.999934635217624
73910M68P01000,8.0,11.571887262461933,6.0959201484774255,1.0159866914129043,2.4444444444444446,76.19900185596782,0.4156309192143699,recurring_a,candidate_04,0.5084787172616558,1.9994250561565141
74120M79G00000,2.0,9.459288011944395,7.459288011944395,1.243214668657399,3.6666666666666665,372.96440059721976,0.3390585459974725,recurring_a,candidate_10,0.5028451213373571,1.9999352443733192
74461M74L00V6N,17.0,14.557181079249556,12.11420062655691,2.019033437759485,5.666666666666667,71.26000368562889,0.3563000184281444,recurring_a,candidate_06,0.5174983386160158,1.9975534616059438
74461M76M00000,28.0,15.494770255308389,17.994564134024618,2.9990940223374363,2.888888888888889,64.26630047865935,1.0381479308091126,recurring_a,candidate_12,0.5640089798064928,1.9677513147707735
75430M76M00000,10.0,8.52078762264356,5.77550566906391,0.9625842781773183,2.888888888888889,57.755056690639094,0.3332022501383025,recurring_a,candidate_11,0.5234092663491345,1.9956256384830662
7666179P005PK,5.0,9.38123873361798,5.075214066137567,0.8458690110229279,1.8888888888888888,101.50428132275134,0.44781300583566774,recurring_a,candidate_11,0.5072516660782311,1.9995793951855292
77230M75L000PG,17.0,10.421146630134075,8.211234520814944,1.3685390868024907,4.111111111111111,48.30137953420555,0.3328878859789843,recurring_a,synthetic_mean,0.5037420168915921,1.9998879847507243
