sku_id,suzuki_model,mapping_method
72362M55R00000,,unmapped
72362M79M00000,,unmapped
7237157M00000,,unmapped
7237164R00000,,unmapped
72371M74T105PK,,unmapped
7237253R105PK,,unmapped
7238065J00000,,unmapped
72380M53M015PK,,unmapped
72380M53MB05PK,,unmapped
7238257L00000,,unmapped
7239068R00000,,unmapped
7239074L00000,,unmapped
72390M53M015PK,,unmapped
72390M79M00000,,unmapped
72392M81R00000,,unmapped
7239373K00000,,unmapped
72393M68K00000,,unmapped
7239463J00000,,unmapped
72397M68K01000,,unmapped
7241065J01000,,unmapped
7241171L00000,,unmapped
72411M82R00000,,unmapped
7242052R00000,,unmapped
72431M79M00000,,unmapped
7243281S00000,,unmapped
7243373R00000,,unmapped
7243379S00000,,unmapped
7243381S00000,,unmapped
7243761M00000,,unmapped
7243768L00000,,unmapped
7244054P00000,,unmapped
7244071L01000,,unmapped
72440M68K00000,,unmapped
72440M74L01000,,unmapped
72440M79M00000,,unmapped
72471M68P00000,,unmapped
7248062R00000,,unmapped
7248152R00000,,unmapped
7248160A01000,,unmapped
7248181A01000,,unmapped
7248377K00000,,unmapped
7252161M00000,,unmapped
7252252S00000,,unmapped
7252483E10000,,unmapped
7261054P005PK,,unmapped
7281154P10000,,unmapped
72811M60M00000,,unmapped
72811M62S00000,,unmapped
7281361M00000,,unmapped
7282153R00000,,unmapped
7282161M00000,,unmapped
72821M74T00000,,unmapped
72821M79M00000,,unmapped
7282252R00000,,unmapped
7283065J50000,,unmapped
7311052R505PK,,unmapped
7311054P105PK,,unmapped
7311152S51U3J,,unmapped
7311178R525PK,,unmapped
73111M67P105PK,,unmapped
73111M67P10P4Z,,unmapped
7329177R01000,,unmapped
73311M74L105PK,,unmapped
73311M79G10P4Z,,unmapped
7341061M105PK,,unmapped
73410M62S505PK,,unmapped
73410M67P10PBL,,unmapped
73410M68P505PK,,unmapped
73410M79M105PK,,unmapped
73430M75J00V6N,,unmapped
7344050J01000,,unmapped
73610M55T005PK,,unmapped
73610M56RB05PK,,unmapped
73610M79M10BJC,,unmapped
73610M79MA1C48,,unmapped
7361174P10AQS,,unmapped
73620M68P00C48,,unmapped
7362159J00C48,,unmapped
7362176G105PK,,unmapped
7363058J01P4Z,,unmapped
73630M68P00HTV,,unmapped
7382052R60QMC,,unmapped
73821M53M105PK,,unmapped
73821M79G00P4Z,,unmapped
7382254P30PSF,,unmapped
7382286R30QMD,,unmapped
73822M55R505PK,,unmapped
73822M56R505PK,,unmapped
73822M76M005PK,,unmapped
73823M68K00ZCP,,unmapped
73823M76M10ZML,,unmapped
7382561M10ZPR,,unmapped
7385279M10PPL,,unmapped
73861M68K00ZCP,,unmapped
7388186R10000,,unmapped
7391054P00000,,unmapped
7391071L105PK,,unmapped
7391073R505PK,,unmapped
7391078R525PK,,unmapped
73910M53T50QBQ,,unmapped
73910M62S505PK,,unmapped
73910M67P305PK,,unmapped
73910M68K10P4Z,,unmapped
73921M67P10P4Z,,unmapped
74120M62S10000,,unmapped
7415076K12000,,unmapped
75110M55T50R3F,,unmapped
7513054P00R3F,,unmapped
75130M55R10R3F,,unmapped
75130M62S30R3F,,unmapped
75130M68K20R3F,,unmapped
75130M74L30R3F,,unmapped
7527065J01000,,unmapped
7544077R00R3F,,unmapped
75450M68P00000,,unmapped
7545579M00000,,unmapped
7546071L00R3F,,unmapped
7551171L00000,,unmapped
7552165J00000,,unmapped
7552175K00000,,unmapped
7552180J00000,,unmapped
75551M68K00000,,unmapped
7556254G50000,,unmapped
75810M67P00PZR,,unmapped
7581177R105PK,,unmapped
7582065D00T01,,unmapped
7583152R505PK,,unmapped
75840M68P105PK,,unmapped
7585073R105PK,,unmapped
76151M55T005PK,,unmapped
76170M56R005PK,,unmapped
7619073R105PK,,unmapped
76191M74L105PK,,unmapped
76191M76M005PK,,unmapped
7621064J105PK,,unmapped
7622065J14R8H,,unmapped
7622081A11P4Z,,unmapped
7623164J005PK,,unmapped
7623165J005PK,,unmapped
76251M53M10P4Z,,unmapped
7626052R006GS,,unmapped
7627054L00P4Z,,unmapped
7627073R005PK,,unmapped
76272M74K00V6N,,unmapped
7628061M115PK,,unmapped
7628063T005PK,,unmapped
76280M71P005PK,,unmapped
76280M76M005PK,,unmapped
7629152R00000,,unmapped
76291M56R00000,,unmapped
76291M79M03000,,unmapped
76295M67P10P4Z,,unmapped
76295M79G00R8J,,unmapped
7634064J00FL5,,unmapped
7643061P10000,,unmapped
76430M62S10000,,unmapped
76440M56R10000,,unmapped
76440M75L10000,,unmapped
76480M80T00000,,unmapped
76640M56R00R3F,,unmapped
76661M79M005PK,,unmapped
77130M74T00ZAM,,unmapped
7714162R015PK,,unmapped
77146M55R000CB,,unmapped
7716152R00000,,unmapped
7717063J00000,,unmapped
7718073R015PK,,unmapped
7719072SA05PK,,unmapped
7719079P00000,,unmapped
77190M79M005PK,,unmapped
77191M76M005PK,,unmapped
7719862R00000,,unmapped
7721061M005PK,,unmapped
7721062R105PK,,unmapped
7721068R005PK,,unmapped
7721153R00000,,unmapped
7721171L00000,,unmapped
77211M74L00000,,unmapped
77211M75T00000,,unmapped
7722062R105PK,,unmapped
7722153R00000,,unmapped
77222M74T00000,,unmapped
7723054P105PK,,unmapped
7723072SA0L0R,,unmapped
7724054P005PK,,unmapped
7724062R105PK,,unmapped
7725062R105PK,,unmapped
7725072SA05PK,,unmapped
7726054L005PK,,unmapped
7726063T005PK,,unmapped
7729078J01000,,unmapped
7732065J005PK,,unmapped
7733064J00000,,unmapped
7733080J50000,,unmapped
77330M74L01000,,unmapped
7745054P02000,,unmapped
7751080G00W07,,unmapped
7753073R005PK,,unmapped
7753081A00W07,,unmapped
77530M80T005PK,,unmapped
7753178R005PK,,unmapped
7753278R00000,,unmapped
7754073R005PK,,unmapped
7754178R005PK,,unmapped
7755065DB0Z2S,,unmapped
7755065J00Z7T,,unmapped
7755078R005PK,,unmapped
7755278R00000,JIMNY,description_keyword_exact
7756065J00000,,unmapped
7756078R005PK,,unmapped
77560M67P005PK,,unmapped
7758052D01Z2S,,unmapped
77580M74T00000,,unmapped
7759365J02000,,unmapped
7761081A00Z2S,,unmapped
7763081A00Z2S,,unmapped
7765081A00GKG,,unmapped
7765081A00W07,,unmapped
7768064J10Z2S,,unmapped
7781160A010PG,,unmapped
7781163J100PG,,unmapped
7781260K000CB,,unmapped
7782161J5021G,,unmapped
7782560B80A19,,unmapped
7783154G000PG,,unmapped
7783161J5021G,,unmapped
7783163J100PG,,unmapped
7783185P01BVV,,unmapped
77831M62R00BVV,,unmapped
77831M76T000PG,,unmapped
7783281A110PG,,unmapped
77832M68K200PG,CELERIO,description_keyword_exact
77840M75L00D51,,unmapped
7785154G000PG,,unmapped
77851M76MA0BL4,,unmapped
78110M56R30V6N,,unmapped
78111M81R506GS,,unmapped
78131M56R01000,,unmapped
78131M81R00000,,unmapped
78141M62S01000,S-PRESSO,description_keyword_exact
7815178R005PK,,unmapped
7815378R005PK,,unmapped
78160M79G10000,,unmapped
78161M53M00000,,unmapped
7821061M10PNG,,unmapped
7821064J10AYR,,unmapped
7821765J00000,,unmapped
7822061M10PNG,,unmapped
8173052R00000,,unmapped
81740M55R00000,,unmapped
81740M68K00000,,unmapped
81740M74L00000,,unmapped
8177061M00000,,unmapped
81780M55T00000,,unmapped
81780M76M00000,,unmapped
81810M65D11000,,unmapped
8183057L01000,,unmapped
8183063RA3000,,unmapped
8185054P04000,,unmapped
81850M53M00000,,unmapped
81850M62S00000,,unmapped
81850M76T00000,,unmapped
8185165D00000,,unmapped
8186068841000,,unmapped
81860M55T00000,,unmapped
81860M60M00000,,unmapped
81860M76M00000,,unmapped
8208173R030PG,,unmapped
8208173R110PG,,unmapped
8211078R20000,,unmapped
8211079J10000,,unmapped
8211079P11000,,unmapped
82110M53M01000,,unmapped
8216065D00000,,unmapped
82160M62S10000,,unmapped
82201M53M40000,,unmapped
82201M79G90000,,unmapped
82201M80T22000,,unmapped
8220261J02000,,unmapped
82202M68K10000,,unmapped
82202M74L00000,,unmapped
82202M74LB2000,,unmapped
82202M74T42000,,unmapped
82202M79G90000,,unmapped
8225076M12000,,unmapped
8227076872000,,unmapped
8228052860000,,unmapped
8228052870000,,unmapped
8228054851000,,unmapped
8228065820000,,unmapped
8228080820000,,unmapped
82281M68830000,,unmapped
82281M68840000,,unmapped
82301M74LA2000,,unmapped
8230279P14000,,unmapped
82302M79G70000,,unmapped
8231065J17000,,unmapped
8231068P12000,,unmapped
8235062R18000,,unmapped
82500M55830000,,unmapped
8250175K00000,,unmapped
8251052R22000,,unmapped
8251057L00000,,unmapped
8251061J10000,,unmapped
8251062R13000,,unmapped
8251063J21000,,unmapped
8251073R10000,,unmapped
8251079P00000,,unmapped
82510M53M20000,,unmapped
82510M67P00000,,unmapped
82510M68K00000,,unmapped
82510M79G40000,,unmapped
82510M81R20000,,unmapped
8252377R00000,,unmapped
82650M75J00000,,unmapped
8280181A045PK,,unmapped
8280281A045PK,,unmapped
8281063811Z7T,,unmapped
8281063821Z2S,,unmapped
82810M68P105PK,,unmapped
8281162R31ZVR,,unmapped
8281163J10000,,unmapped
82812M79M00Z2S,,unmapped
82812M79M200PG,,unmapped
8281357L10000,,unmapped
8281362R00000,,unmapped
82813M68P00000,,unmapped
82815M63J00000,,unmapped
82820738220PG,,unmapped
82820M72810Z2S,,unmapped
82820M82001000,,unmapped
8282162R21ZVR,,unmapped
8282163J10000,,unmapped
82821M75J00000,,unmapped
8283073R11000,,unmapped
8283163J40000,,unmapped
82841M75J00000,,unmapped
8285077R1026U,,unmapped
82850M60M00000,,unmapped
82850M72R00000,,unmapped
82850M76M10ZNZ,,unmapped
82850M80T10ZHJ,,unmapped
83076M74LA0JPW,,unmapped
83103M53M30GJL,,unmapped
83104M53M30GJL,,unmapped
83130M68K00FPG,,unmapped
8317865J005PK,,unmapped
83271M66R00000,,unmapped
8340179P00000,,unmapped
83401M62S00000,,unmapped
8340261J01000,,unmapped
8340263T10000,,unmapped
8340286R10000,,unmapped
83402M55T10000,,unmapped
83402M56R11000,,unmapped
83402M68K12000,,unmapped
83402M74L12000,,unmapped
8341061J00000,,unmapped
83410M79G11000,,unmapped
83410M81R00000,,unmapped
8344061J00000,,unmapped
83440M68K00000,,unmapped
83501M55R01000,,unmapped
83501M76M10000,,unmapped
83501M80T10000,,unmapped
83502M68P11000,,unmapped
83502M76M10000,,unmapped
83510M79G50000,,unmapped
83610M75J00000,,unmapped
83610M84001000,,unmapped
8366171L00000,,unmapped
8366177R00000,,unmapped
83661M56R00000,,unmapped
83661M74L00000,,unmapped
83665M55R00000,,unmapped
83665M76M00000,,unmapped
83665M79G00000,,unmapped
8367165J00000,,unmapped
83671M55R00000,,unmapped
83671M76M00000,,unmapped
8367571L00000,,unmapped
83675M53M00000,,unmapped
83675M62S00000,,unmapped
83703M68PC1BZQ,,unmapped
8371052RD0CTY,,unmapped
8371052RL0CR2,,unmapped
8371071L31HZE,,unmapped
83710M54TD1CTM,,unmapped
83710M55RA0CTN,,unmapped
83710M68PC2DUZ,,unmapped
83710M75LB0JPS,,unmapped
8371878K00000,,unmapped
83720M54TE1CTM,,unmapped
83720M55RE0CTM,,unmapped
83720M56R005PK,,unmapped
83720M56RB0CTN,,unmapped
83720M68PJ1DUZ,,unmapped
8373052RA05PK,,unmapped
8373054P20GJL,,unmapped
8373965J00000,,unmapped
8374054P20C8J,,unmapped
8374073R10D3K,,unmapped
83740M56RA05PK,,unmapped
8377071L005PK,,unmapped
8377080J00P4Z,,unmapped
8377081A01P4Z,,unmapped
83770M53M005PK,,unmapped
83770M60M01V6N,,unmapped
83770M66L00R8J,,unmapped
83770M68K00P4Z,,unmapped
83770M74L005PK,,unmapped
83770M80T005PK,,unmapped
8381154P00000,,unmapped
8381177M00000,,unmapped
8381179P00000,,unmapped
83811M55TA0000,,unmapped
8382154P00000,,unmapped
8382161M00000,,unmapped
8382162R00000,,unmapped
8382180J00000,,unmapped
83821M53M00000,,unmapped
83821M68P10000,,unmapped
83821M76M00000,,unmapped
83821M81R00000,,unmapped
8383154P00000,,unmapped
8383161MA1000,,unmapped
83831M53M00000,,unmapped
83831M55R00000,,unmapped
83831M55T01000,,unmapped
83831M76M00000,,unmapped
83831M76T10000,,unmapped
8384179P10000,,unmapped
8384180J00000,,unmapped
83841M53M00000,,unmapped
83841M55R00000,,unmapped
83841M55TA0000,,unmapped
83841M56R10000,,unmapped
83841M62S00000,,unmapped
83841M68K00000,,unmapped
83841M76M00000,,unmapped
83841M80T00000,,unmapped
83841M81R00000,,unmapped
8385171L00000,,unmapped
83851M53M00000,,unmapped
8386161M00000,,unmapped
8386173R00000,,unmapped
83861M55R00000,,unmapped
8391565J010CB,,unmapped
8392254G010CB,,unmapped
8392262R025PK,,unmapped
8392263J000CE,,unmapped
8392264J100CB,,unmapped
83922M74L100CB,,unmapped
83922M76T100CB,,unmapped
8392365J100CB,,unmapped
8392371L200CE,,unmapped
8392379P000CB,,unmapped
83923M74L100CB,,unmapped
8392454G010CB,,unmapped
8392461M000CB,,unmapped
83924M75T000CB,,unmapped
8392562R015PK,,unmapped
8392862R015PK,,unmapped
8393061J10ZBC,,unmapped
8393562R00000,,unmapped
8393654P100CE,,unmapped
8394052R00000,,unmapped
8394052R20000,,unmapped
8394054P01ZCC,,unmapped
8394054P21ZCE,,unmapped
8394061M22ZCD,,unmapped
8394062R12CHC,,unmapped
8394073R10ATR,,unmapped
8394073R10B8N,,unmapped
8394077R00000,,unmapped
83940M74L20000,,unmapped
83944M60M100PG,,unmapped
8395054P025PK,,unmapped
83950M80T00000,,unmapped
8397061M01000,,unmapped
8397073R00000,,unmapped
83970M74T10000,,unmapped
8397264J00000,,unmapped
839A0M76T00WBE,,unmapped
84051M81R02000,,unmapped
8450154P01000,,unmapped
8450173R00000,,unmapped
8450177R02000,,unmapped
84501M62S00000,,unmapped
8450252R02000,,unmapped
8450262R02000,,unmapped
8450273R00000,,unmapped
84502M53T00000,,unmapped
84502M62S00000,,unmapped
84502M76M00000,,unmapped
84503M81R01000,,unmapped
8450473R00000,,unmapped
84504M76T20000,,unmapped
8451079P02000,,unmapped
8451080J00000,,unmapped
8451160K00000,,unmapped
8451180G00000,,unmapped
8452161M00000,,unmapped
8452661M00000,,unmapped
8453680J01000,,unmapped
84536M68K00000,,unmapped
8454161M00000,,unmapped
84541M60M00000,,unmapped
84541M75L00000,,unmapped
8454661J10000,,unmapped
8454661M00000,,unmapped
8454679P00000,,unmapped
84546M53M10000,,unmapped
8455163J00000,,unmapped
84551M56R00000,,unmapped
84551M75L00000,,unmapped
84551M76M00000,,unmapped
84551M80T00000,,unmapped
84551M80T20000,,unmapped
8455661J10000,,unmapped
84556M53M10000,,unmapped
84556M74L00000,,unmapped
8456064J00000,,unmapped
8456065J01000,,unmapped
8457063J00000,,unmapped
8457077M00000,,unmapped
8457077R03000,,unmapped
84570M74T10000,,unmapped
84570M80T10000,,unmapped
84570M81R11000,,unmapped
8457257L00000,,unmapped
8458063T00000,,unmapped
84580M55T00000,,unmapped
84580M55T10000,,unmapped
84580M55T30000,,unmapped
84580M68P30000,,unmapped
8459063T00000,,unmapped
84590M55T10000,,unmapped
84590M80T10000,,unmapped
84591M60M00000,,unmapped
84611M68K00000,,unmapped
84611M76T00000,,unmapped
84611M79G00000,,unmapped
84611M79M00000,,unmapped
84617M83K00000,,unmapped
8464154P01000,,unmapped
8464162R01000,,unmapped
8464164J00000,,unmapped
8464165J00000,,unmapped
84641M55R00000,,unmapped
84641M55T00000,,unmapped
84641M62S00000,,unmapped
8465161M00000,,unmapped
8465177R00000,,unmapped
8465181A00000,,unmapped
84651M55R00000,,unmapped
84651M62S00000,,unmapped
84661M56R00000,,unmapped
84661M68P10000,,unmapped
8466571L00000,,unmapped
84665M76M00000,,unmapped
8467153R01000,,unmapped
8467173R00000,,unmapped
84671M53M00000,,unmapped
84671M55R00000,,unmapped
84671M62S00000,,unmapped
84671M68P00000,,unmapped
84671M75L00000,,unmapped
8467563J00000,,unmapped
8467565J00000,,unmapped
84675M53M00000,,unmapped
84675M68K00000,,unmapped
8468160K00000,,unmapped
8468161M02000,,unmapped
8468162R00000,,unmapped
84681M55T00000,,unmapped
84681M74L00000,,unmapped
84681M76M00000,,unmapped
84681M79M11000,,unmapped
8470154PB2ZNL,,unmapped
8470154PD3ZNL,,unmapped
8470157L10ZMT,,unmapped
8470161MG3ZNL,,unmapped
8470179PA0ZTT,,unmapped
84701M62S6026U,,unmapped
84701M67P4026U,,unmapped
84701M68P105PK,,unmapped
84701M79MB2ZQM,,unmapped
8470254P12ZNL,,unmapped
8470254P3326U,,unmapped
8470255J705PK,,unmapped
8470261MG3ZNL,,unmapped
8470268LA0A1Q,,unmapped
8470271LVAZVR,,unmapped
8470277RA05PK,,unmapped
8470278K30ZMA,,unmapped
8470279PA0ZTT,,unmapped
8470281A015PK,,unmapped
84702M62S005PK,,unmapped
84702M79MB2ZAM,,unmapped
8470352R106GS,,unmapped
8470365D105PK,,unmapped
84703M62S106GS,,unmapped
84703M79G006GS,,unmapped
8471052R11000,,unmapped
8471852R40ZVR,,unmapped
8471861M005PK,,unmapped
8471861M1026U,,unmapped
8471861M20ZNL,,unmapped
8471873R20000,,unmapped
8471878K00Z7T,,unmapped
8472073S80000,,unmapped
8472852R40ZVR,,unmapped
8472868H0026U,,unmapped
8472871L00ZMV,,unmapped
8472873R20000,,unmapped
8472877M00000,,unmapped
84728M67P005PK,,unmapped
84728M74L005PK,,unmapped
84728M76M1026U,,unmapped
84728M76M2026U,,unmapped
84728M79M20ZHJ,,unmapped
8473054G00000,,unmapped
8473073S00000,,unmapped
84730M69RA0000,,unmapped
84730M75T00000,,unmapped
84730M80T00000,,unmapped
8474054G00000,,unmapped
8474077MB1000,,unmapped
8474078K00000,,unmapped
8474078K30000,,unmapped
8474079P00000,,unmapped
8474080J00000,,unmapped
84740M55T00000,,unmapped
84740M56R00000,,unmapped
84740M79M10000,,unmapped
8475054P105PK,,unmapped
8475073R005PK,,unmapped
8476065D00000,,unmapped
8480154P456GS,,unmapped
8480184M71V6N,,unmapped
84801M76M526GS,,unmapped
84801M76MB06GS,,unmapped
8480252R41J0T,,unmapped
84802M76M40V6N,,unmapped
84901M53M51BHE,,unmapped
84901M55T20BHE,,unmapped
84902M53M61BHE,,unmapped
84908M62S205PK,,unmapped
8491054P00000,,unmapped
84910M68K10V6N,,unmapped
84910M68PC0000,,unmapped
8492052R03BHE,,unmapped
8492062R15BHE,,unmapped
84920M74L21V6N,,unmapped
84920M83P20BHE,,unmapped
84940M60M60V6N,,unmapped
84940M74L21BHE,,unmapped
84940M76T12BHE,,unmapped
8497061M105PK,,unmapped
84975M74L005PK,,unmapped
8516061M01000,,unmapped
8518055PA2EAR,,unmapped
85221M79G00R8J,,unmapped
85305M79GB0000,,unmapped
85306M56RA0000,,unmapped
8536054PA0000,,unmapped
8568073RF0D3C,,unmapped
85850M68PA1000,,unmapped
8640162R10S7S,,unmapped
87160M62S00000,,unmapped
87410M79G10000,,unmapped
87460M81R00000,,unmapped
87980M66R00000,,unmapped
8891062R01R3F,,unmapped
8891071L00R3F,,unmapped
8910173R50000,,unmapped
89185M68P10000,,unmapped
89210M68P20000,,unmapped
8981058J015PK,,unmapped
89961M80T00000,,unmapped
8996957L00000,,unmapped
9531063J10000,,unmapped
9531073R00000,,unmapped
9531077R00000,JIMNY,description_keyword_exact
95310M79F03000,,unmapped
9534479P00000,,unmapped
9539164J00000,,unmapped
9539264J00000,,unmapped
9541064J72000,,unmapped
95731M53T00000,,unmapped
08316M1010A000,,unmapped
09111M11008000,,unmapped
0911908102000,,unmapped
0915914028000,,unmapped
0915920016000,,unmapped
0916812018000,,unmapped
0918115158000,,unmapped
0930514006000,,unmapped
0938028007000,,unmapped
0938184004000,,unmapped
0940308406000,,unmapped
09409063225PK,,unmapped
0940907L04000,,unmapped
0940909304000,,unmapped
0942105010000,,unmapped
1161052R01000,,unmapped
1161062RB0000,,unmapped
1161065D00000,,unmapped
11610M62S00000,,unmapped
11610M68P02000,,unmapped
11610M79G40000,,unmapped
11620M79G40000,,unmapped
11710M74LA0000,,unmapped
11710M74LD0000,,unmapped
1191052R10000,,unmapped
1191061M01000,,unmapped
1191067R00000,,unmapped
11910M55R00000,,unmapped
11910M69R00000,,unmapped
11941M68P20000,,unmapped
1222278K00000,,unmapped
13110M68P00000,,unmapped
1376572R01000,,unmapped
14190M68P00000,,unmapped
14232M79M00000,,unmapped
1428165J11000,,unmapped
1428168K00000,,unmapped
14300M53M10000,,unmapped
14300M75T00000,,unmapped
1591080A10000,,unmapped
1711173R00000,,unmapped
1711177M00000,,unmapped
1711179P00000,,unmapped
1711180JA0000,,unmapped
17520M78R10000,,unmapped
1770060R00000,,unmapped
1770061J00000,,unmapped
1770061M20000,,unmapped
1770063J00000,,unmapped
1770066J00000,,unmapped
1770067J00000,,unmapped
1770067R00000,,unmapped
1770071L10000,,unmapped
1770077E20000,,unmapped
1770079P11000,,unmapped
1770080JB0000,,unmapped
1781165J10000,,unmapped
17852M76M00000,,unmapped
1787165J00000,,unmapped
1787180GA0000,,unmapped
17879M62S00000,,unmapped
17930M62S00000,,unmapped
17930M81P01000,,unmapped
1793165J00000,,unmapped
1793171L00000,,unmapped
17931M53M00000,,unmapped
17931M67P00000,,unmapped
1811965H70000,,unmapped
18560M83F10000,,unmapped
2264161A01000,,unmapped
2474165D01000,,unmapped
2476178M10000,,unmapped
2741157L00000,,unmapped
28101M67P00000,,unmapped
